periode_data,wilayah,kecamatan,kelurahan,alamat,alamat_lengkap,nama_bank_sampah,kegiatan,status_kegiatan,keterangan,latitude,longtitude
2024,KOTA ADM. JAKARTA BARAT,TAMANSARI,TAMANSARI,JL. MANGGA BESAR IV NO.7 KELURAHAN TAMANSARI,"JL. MANGGA BESAR IV NO.7 KELURAHAN TAMANSARI, TAMANSARI, TAMANSARI, KOTA ADM. JAKARTA BARAT,  DKI Jakarta, Indonesia",SARI JAYA RAYA,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,TIDAK AKTIF,BSU,-6.1561867,106.8229376
2024,KOTA ADM. JAKARTA BARAT,TAMANSARI,TAMANSARI,JL. TAMANSARI X,"JL. TAMANSARI X, TAMANSARI, TAMANSARI, KOTA ADM. JAKARTA BARAT,  DKI Jakarta, Indonesia",SD 03 TAMANSARI,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,TIDAK AKTIF,BSU,-6.1561867,106.8229376
2024,KOTA ADM. JAKARTA BARAT,TAMANSARI,TAMANSARI,JL. MANGGA BESAR IV/I NO.27 KELURAHAN TAMANSARI,"JL. MANGGA BESAR IV/I NO.27 KELURAHAN TAMANSARI, TAMANSARI, TAMANSARI, KOTA ADM. JAKARTA BARAT,  DKI Jakarta, Indonesia",SMA 17,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,TIDAK AKTIF,BSU,-6.1561867,106.8229376
2025,KOTA ADM. JAKARTA BARAT,TAMANSARI,TAMANSARI,JL. TAMANSARI IV,"JL. TAMANSARI IV, TAMANSARI, TAMANSARI, KOTA ADM. JAKARTA BARAT,  DKI Jakarta, Indonesia",PURWAJAYA,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,TIDAK AKTIF,BSU,-6.1561867,106.8229376
2025,KOTA ADM. JAKARTA BARAT,TAMANSARI,TAMANSARI,JL. TAMANSARI NO 40,"JL. TAMANSARI NO 40, TAMANSARI, TAMANSARI, KOTA ADM. JAKARTA BARAT,  DKI Jakarta, Indonesia",PASAR ASEM REGES,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,TIDAK AKTIF,BSU,-6.1561867,106.8229376
2025,KOTA ADM. JAKARTA BARAT,TAMANSARI,TAMANSARI,JL. TAMANSARI RAYA,"JL. TAMANSARI RAYA, TAMANSARI, TAMANSARI, KOTA ADM. JAKARTA BARAT,  DKI Jakarta, Indonesia",DAMAR 01,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,AKTIF,BSU,-6.1561867,106.8229376
2025,KOTA ADM. JAKARTA BARAT,TAMANSARI,TAMANSARI,JL. TAMANSARI VIII,"JL. TAMANSARI VIII, TAMANSARI, TAMANSARI, KOTA ADM. JAKARTA BARAT,  DKI Jakarta, Indonesia",LILY 06,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,TIDAK AKTIF,BSU,-6.1561867,106.8229376
2025,KOTA ADM. JAKARTA BARAT,TAMANSARI,TAMANSARI,JL. TAMANSARI X,"JL. TAMANSARI X, TAMANSARI, TAMANSARI, KOTA ADM. JAKARTA BARAT,  DKI Jakarta, Indonesia",SD 03 TAMANSARI,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,TIDAK AKTIF,BSU,-6.1561867,106.8229376
2025,KOTA ADM. JAKARTA BARAT,TAMANSARI,TAMANSARI,JL. TAMANSARI X,"JL. TAMANSARI X, TAMANSARI, TAMANSARI, KOTA ADM. JAKARTA BARAT,  DKI Jakarta, Indonesia",ANYELIR 03,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,AKTIF,BSU,-6.1561867,106.8229376
2025,KOTA ADM. JAKARTA BARAT,TAMANSARI,TAMANSARI,JL. TAMANSARI X NO. 17 KELURAHAN TAMANSARI,"JL. TAMANSARI X NO. 17 KELURAHAN TAMANSARI, TAMANSARI, TAMANSARI, KOTA ADM. JAKARTA BARAT,  DKI Jakarta, Indonesia",KANTOR KELURAHAN TAMAN SARI (TAMSAR BERKARYA),PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,TIDAK AKTIF,BSU,-6.1561867,106.8229376
2025,KOTA ADM. JAKARTA BARAT,TAMANSARI,TAMANSARI,JL. MANGGA BESAR 6D,"JL. MANGGA BESAR 6D, TAMANSARI, TAMANSARI, KOTA ADM. JAKARTA BARAT,  DKI Jakarta, Indonesia",RW 04 TAMAN SARI,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,TIDAK AKTIF,BSU,-6.1561867,106.8229376
2025,KOTA ADM. JAKARTA BARAT,TAMANSARI,TAMANSARI,JL. MANGGA BESAR IV G,"JL. MANGGA BESAR IV G, TAMANSARI, TAMANSARI, KOTA ADM. JAKARTA BARAT,  DKI Jakarta, Indonesia",SERUNI 02,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,TIDAK AKTIF,BSU,-6.1561867,106.8229376
2025,KOTA ADM. JAKARTA BARAT,TAMANSARI,TAMANSARI,JL. MANGGA BESAR IV NO.7 KELURAHAN TAMANSARI,"JL. MANGGA BESAR IV NO.7 KELURAHAN TAMANSARI, TAMANSARI, TAMANSARI, KOTA ADM. JAKARTA BARAT,  DKI Jakarta, Indonesia",GO GREEN TS,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,TIDAK AKTIF,BSU,-6.1561867,106.8229376
2025,KOTA ADM. JAKARTA BARAT,TAMANSARI,TAMANSARI,JL. MANGGA BESAR IV P NO.36,"JL. MANGGA BESAR IV P NO.36, TAMANSARI, TAMANSARI, KOTA ADM. JAKARTA BARAT,  DKI Jakarta, Indonesia",SOKA,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,AKTIF,BSU,-6.1561867,106.8229376
2025,KOTA ADM. JAKARTA BARAT,TAMANSARI,TAMANSARI,JL. MANGGA BESAR IV S,"JL. MANGGA BESAR IV S, TAMANSARI, TAMANSARI, KOTA ADM. JAKARTA BARAT,  DKI Jakarta, Indonesia",SERDADU KATAR,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,TIDAK AKTIF,BSU,-6.1561867,106.8229376
2025,KOTA ADM. JAKARTA BARAT,TAMANSARI,TAMANSARI,JL. MANGGA BESAR IV/I NO.27 KELURAHAN TAMANSARI,"JL. MANGGA BESAR IV/I NO.27 KELURAHAN TAMANSARI, TAMANSARI, TAMANSARI, KOTA ADM. JAKARTA BARAT,  DKI Jakarta, Indonesia",SMA 17,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,TIDAK AKTIF,BSU,-6.1561867,106.8229376
2025,KOTA ADM. JAKARTA BARAT,TAMANSARI,TAMANSARI,JL. INFEKSI KUNIR,"JL. INFEKSI KUNIR, TAMANSARI, TAMANSARI, KOTA ADM. JAKARTA BARAT,  DKI Jakarta, Indonesia",ANGGREK,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,AKTIF,BSU,-6.1561867,106.8229376
2025,KOTA ADM. JAKARTA BARAT,TAMANSARI,TAMANSARI,JL. MANGGA BESAR NO. 4-P RT 011 RW 005,"JL. MANGGA BESAR NO. 4-P RT 011 RW 005, TAMANSARI, TAMANSARI, KOTA ADM. JAKARTA BARAT,  DKI Jakarta, Indonesia",PUSKESMAS KELURAHAN TAMANSARI,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,TIDAK AKTIF,BSU,-6.1561867,106.8229376
2025,KOTA ADM. JAKARTA BARAT,TAMANSARI,TAMANSARI,JL. MANGGA BESAR RW 05,"JL. MANGGA BESAR RW 05, TAMANSARI, TAMANSARI, KOTA ADM. JAKARTA BARAT,  DKI Jakarta, Indonesia",LIBBAS,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,TIDAK AKTIF,BSU,-6.1561867,106.8229376
2024,KOTA ADM. JAKARTA BARAT,TAMBORA,TAMBORA,JL.PERNIAGAAN RAYA,"JL.PERNIAGAAN RAYA, TAMBORA, TAMBORA, KOTA ADM. JAKARTA BARAT,  DKI Jakarta, Indonesia",CERIAH,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,AKTIF,BSU,-6.1440301,106.8087815
2024,KOTA ADM. JAKARTA BARAT,TAMBORA,TAMBORA,JL. TAMBORA 3,"JL. TAMBORA 3, TAMBORA, TAMBORA, KOTA ADM. JAKARTA BARAT,  DKI Jakarta, Indonesia",JAYA BAYA RW 06 TAMBORA,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,AKTIF,BSU,-6.1440301,106.8087815
2024,KOTA ADM. JAKARTA BARAT,TAMBORA,TAMBORA,JL. TAMBORA RAYA,"JL. TAMBORA RAYA, TAMBORA, TAMBORA, KOTA ADM. JAKARTA BARAT,  DKI Jakarta, Indonesia",KAMPUNG DERET RW 04 TAMBORA,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,AKTIF,BSU,-6.1440301,106.8087815
2024,KOTA ADM. JAKARTA BARAT,TAMBORA,TAMBORA,JL. TAMBORA 3 NO 8,"JL. TAMBORA 3 NO 8, TAMBORA, TAMBORA, KOTA ADM. JAKARTA BARAT,  DKI Jakarta, Indonesia",KANTOR KELURAHAN TAMBORA (MURAI MEDAN),PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,AKTIF,BSU,-6.1440301,106.8087815
2024,KOTA ADM. JAKARTA BARAT,TAMBORA,TAMBORA,JL. TAMBORA 3,"JL. TAMBORA 3, TAMBORA, TAMBORA, KOTA ADM. JAKARTA BARAT,  DKI Jakarta, Indonesia",KEDUNG RW 05 TAMBORA,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,AKTIF,BSU,-6.1440301,106.8087815
2024,KOTA ADM. JAKARTA BARAT,TAMBORA,TAMBORA,JL. TAMBORA 2,"JL. TAMBORA 2, TAMBORA, TAMBORA, KOTA ADM. JAKARTA BARAT,  DKI Jakarta, Indonesia",MAJU JAYA RW 03 TAMBORA,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,AKTIF,BSU,-6.1440301,106.8087815
2024,KOTA ADM. JAKARTA BARAT,TAMBORA,TAMBORA,JL. BANDENGAN 4,"JL. BANDENGAN 4, TAMBORA, TAMBORA, KOTA ADM. JAKARTA BARAT,  DKI Jakarta, Indonesia",MEKAR BERSEMI RW 02 TAMBORA,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,AKTIF,BSU,-6.1440301,106.8087815
2024,KOTA ADM. JAKARTA BARAT,TAMBORA,TAMBORA,JL.PERNIAGAAN RAYA,"JL.PERNIAGAAN RAYA, TAMBORA, TAMBORA, KOTA ADM. JAKARTA BARAT,  DKI Jakarta, Indonesia",PASAR PERNIAGAAN (PLAMBOYAN),PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,TIDAK AKTIF,BSU,-6.1440301,106.8087815
2024,KOTA ADM. JAKARTA BARAT,TAMBORA,TAMBORA,JL. TAMBORA RAYA,"JL. TAMBORA RAYA, TAMBORA, TAMBORA, KOTA ADM. JAKARTA BARAT,  DKI Jakarta, Indonesia",PUSKESMAS KELURAHAN TAMBORA (BESTARI),PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,TIDAK AKTIF,BSU,-6.1440301,106.8087815
2024,KOTA ADM. JAKARTA BARAT,TAMBORA,TAMBORA,JL.PERNIAGAAN RAYA NO 31,"JL.PERNIAGAAN RAYA NO 31, TAMBORA, TAMBORA, KOTA ADM. JAKARTA BARAT,  DKI Jakarta, Indonesia",SMP 63,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,TIDAK AKTIF,BSU,-6.1440301,106.8087815
2024,KOTA ADM. JAKARTA BARAT,TAMBORA,TAMBORA,JL. TAMBORA 4,"JL. TAMBORA 4, TAMBORA, TAMBORA, KOTA ADM. JAKARTA BARAT,  DKI Jakarta, Indonesia",SURYA ALAM RW 01 TAMBORA,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,TIDAK AKTIF,BSU,-6.1440301,106.8087815
2024,KOTA ADM. JAKARTA BARAT,TAMBORA,TAMBORA,JL. TAMBORA 3,"JL. TAMBORA 3, TAMBORA, TAMBORA, KOTA ADM. JAKARTA BARAT,  DKI Jakarta, Indonesia",SUTRA 07 RW 07 TAMBORA,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,AKTIF,BSU,-6.1440301,106.8087815
2024,KOTA ADM. JAKARTA BARAT,TAMBORA,TAMBORA,,", TAMBORA, TAMBORA, KOTA ADM. JAKARTA BARAT,  DKI Jakarta, Indonesia",MURAI MEDAN,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,AKTIF,BSU,-6.1440301,106.8087815
2025,KOTA ADM. JAKARTA BARAT,TAMBORA,TAMBORA,JL. BANDENGAN 4,"JL. BANDENGAN 4, TAMBORA, TAMBORA, KOTA ADM. JAKARTA BARAT,  DKI Jakarta, Indonesia",MEKAR BERSEMI RW 02 TAMBORA,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,TIDAK AKTIF,BSU,-6.1440301,106.8087815
2025,KOTA ADM. JAKARTA BARAT,TAMBORA,TAMBORA,JL. TAMBORA 2,"JL. TAMBORA 2, TAMBORA, TAMBORA, KOTA ADM. JAKARTA BARAT,  DKI Jakarta, Indonesia",MAJU JAYA,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,TIDAK AKTIF,BSU,-6.1440301,106.8087815
2025,KOTA ADM. JAKARTA BARAT,TAMBORA,TAMBORA,JL. TAMBORA 3,"JL. TAMBORA 3, TAMBORA, TAMBORA, KOTA ADM. JAKARTA BARAT,  DKI Jakarta, Indonesia",JAYA BAYA,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,TIDAK AKTIF,BSU,-6.1440301,106.8087815
2025,KOTA ADM. JAKARTA BARAT,TAMBORA,TAMBORA,JL. TAMBORA 3,"JL. TAMBORA 3, TAMBORA, TAMBORA, KOTA ADM. JAKARTA BARAT,  DKI Jakarta, Indonesia",SUTRA 07 RW 07 TAMBORA,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,TIDAK AKTIF,BSU,-6.1440301,106.8087815
2025,KOTA ADM. JAKARTA BARAT,TAMBORA,TAMBORA,JL. TAMBORA 3 NO 8,"JL. TAMBORA 3 NO 8, TAMBORA, TAMBORA, KOTA ADM. JAKARTA BARAT,  DKI Jakarta, Indonesia",KANTOR KELURAHAN TAMBORA (MURAI MEDAN),PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,TIDAK AKTIF,BSU,-6.1440301,106.8087815
2025,KOTA ADM. JAKARTA BARAT,TAMBORA,TAMBORA,JL. TAMBORA 4,"JL. TAMBORA 4, TAMBORA, TAMBORA, KOTA ADM. JAKARTA BARAT,  DKI Jakarta, Indonesia",SURYA ALAM RW 01 TAMBORA,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,AKTIF,BSU,-6.1440301,106.8087815
2025,KOTA ADM. JAKARTA BARAT,TAMBORA,TAMBORA,JL. TAMBORA III,"JL. TAMBORA III, TAMBORA, TAMBORA, KOTA ADM. JAKARTA BARAT,  DKI Jakarta, Indonesia",KEDUNG,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,AKTIF,BSU,-6.1440301,106.8087815
2025,KOTA ADM. JAKARTA BARAT,TAMBORA,TAMBORA,JL. TAMBORA III NO. 8,"JL. TAMBORA III NO. 8, TAMBORA, TAMBORA, KOTA ADM. JAKARTA BARAT,  DKI Jakarta, Indonesia",MURAI MEDAN,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,TIDAK AKTIF,BSU,-6.1440301,106.8087815
2025,KOTA ADM. JAKARTA BARAT,TAMBORA,TAMBORA,JL. TAMBORA MASJID NO: 5A ( BELAKANG POS SEKRETARIAT RW 03),"JL. TAMBORA MASJID NO: 5A ( BELAKANG POS SEKRETARIAT RW 03), TAMBORA, TAMBORA, KOTA ADM. JAKARTA BARAT,  DKI Jakarta, Indonesia",MAWAR 03 TAMBORA,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,TIDAK AKTIF,BSU,-6.1440301,106.8087815
2025,KOTA ADM. JAKARTA BARAT,TAMBORA,TAMBORA,JL. TAMBORA RAYA,"JL. TAMBORA RAYA, TAMBORA, TAMBORA, KOTA ADM. JAKARTA BARAT,  DKI Jakarta, Indonesia",PUSKESMAS KELURAHAN TAMBORA (BESTARI),PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,TIDAK AKTIF,BSU,-6.1440301,106.8087815
2025,KOTA ADM. JAKARTA BARAT,TAMBORA,TAMBORA,JL. TAMBORA RAYA GANG 2 RT 05 RW 04,"JL. TAMBORA RAYA GANG 2 RT 05 RW 04, TAMBORA, TAMBORA, KOTA ADM. JAKARTA BARAT,  DKI Jakarta, Indonesia",KAMPUNG DERET,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,AKTIF,BSU,-6.1440301,106.8087815
2025,KOTA ADM. JAKARTA BARAT,TAMBORA,TAMBORA,JL.PERNIAGAAN RAYA,"JL.PERNIAGAAN RAYA, TAMBORA, TAMBORA, KOTA ADM. JAKARTA BARAT,  DKI Jakarta, Indonesia",CERIAH,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,TIDAK AKTIF,BSU,-6.1440301,106.8087815
2025,KOTA ADM. JAKARTA BARAT,TAMBORA,TAMBORA,JL.PERNIAGAAN RAYA,"JL.PERNIAGAAN RAYA, TAMBORA, TAMBORA, KOTA ADM. JAKARTA BARAT,  DKI Jakarta, Indonesia",PASAR PERNIAGAAN (PLAMBOYAN),PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,TIDAK AKTIF,BSU,-6.1440301,106.8087815
2025,KOTA ADM. JAKARTA BARAT,TAMBORA,TAMBORA,JL.PERNIAGAAN RAYA NO 31,"JL.PERNIAGAAN RAYA NO 31, TAMBORA, TAMBORA, KOTA ADM. JAKARTA BARAT,  DKI Jakarta, Indonesia",SMP 63,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,TIDAK AKTIF,BSU,-6.1440301,106.8087815
2024,KOTA ADM. JAKARTA BARAT,TAMBORA,TANAH SEREAL,JL.TANAH SEREAL 18,"JL.TANAH SEREAL 18, TANAH SEREAL, TAMBORA, KOTA ADM. JAKARTA BARAT,  DKI Jakarta, Indonesia",KANTOR KELURAHAN TANAH SEREAL (TRANSERA),PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,AKTIF,BSU,-6.1543321,106.8093534
2024,KOTA ADM. JAKARTA BARAT,TAMBORA,TANAH SEREAL,JL. PEKAPURAN 8,"JL. PEKAPURAN 8, TANAH SEREAL, TAMBORA, KOTA ADM. JAKARTA BARAT,  DKI Jakarta, Indonesia",RW 01 TANAH SEREAL,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,AKTIF,BSU,-6.1543321,106.8093534
2024,KOTA ADM. JAKARTA BARAT,TAMBORA,TANAH SEREAL,JL. GG BETET DALAM,"JL. GG BETET DALAM, TANAH SEREAL, TAMBORA, KOTA ADM. JAKARTA BARAT,  DKI Jakarta, Indonesia",RW 02 TANAH SEREAL,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,AKTIF,BSU,-6.1543321,106.8093534
2024,KOTA ADM. JAKARTA BARAT,TAMBORA,TANAH SEREAL,JL.PEKAPURAN V,"JL.PEKAPURAN V, TANAH SEREAL, TAMBORA, KOTA ADM. JAKARTA BARAT,  DKI Jakarta, Indonesia",RW 03 TANAH SEREAL,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,AKTIF,BSU,-6.1543321,106.8093534
2024,KOTA ADM. JAKARTA BARAT,TAMBORA,TANAH SEREAL,JL. PEKAPURAN II GG SONGSI NO 3,"JL. PEKAPURAN II GG SONGSI NO 3, TANAH SEREAL, TAMBORA, KOTA ADM. JAKARTA BARAT,  DKI Jakarta, Indonesia",RW 04 TANAH SEREAL,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,AKTIF,BSU,-6.1543321,106.8093534
2024,KOTA ADM. JAKARTA BARAT,TAMBORA,TANAH SEREAL,JL. PETAK SERANI,"JL. PETAK SERANI, TANAH SEREAL, TAMBORA, KOTA ADM. JAKARTA BARAT,  DKI Jakarta, Indonesia",RW 05 TANAH SEREAL,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,AKTIF,BSU,-6.1543321,106.8093534
2024,KOTA ADM. JAKARTA BARAT,TAMBORA,TANAH SEREAL,JL.TANAH SEREAL 18,"JL.TANAH SEREAL 18, TANAH SEREAL, TAMBORA, KOTA ADM. JAKARTA BARAT,  DKI Jakarta, Indonesia",RW 06 TANAH SEREAL,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,AKTIF,BSU,-6.1543321,106.8093534
2024,KOTA ADM. JAKARTA BARAT,TAMBORA,TANAH SEREAL,JL.TANAH SEREAL,"JL.TANAH SEREAL, TANAH SEREAL, TAMBORA, KOTA ADM. JAKARTA BARAT,  DKI Jakarta, Indonesia",RW 07 TANAH SEREAL,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,AKTIF,BSU,-6.1543321,106.8093534
2024,KOTA ADM. JAKARTA BARAT,TAMBORA,TANAH SEREAL,JL. TANAH SEREAL XVII GG PUCUK III,"JL. TANAH SEREAL XVII GG PUCUK III, TANAH SEREAL, TAMBORA, KOTA ADM. JAKARTA BARAT,  DKI Jakarta, Indonesia",RW 08 TANAH SEREAL,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,AKTIF,BSU,-6.1543321,106.8093534
2024,KOTA ADM. JAKARTA BARAT,TAMBORA,TANAH SEREAL,JL KRAMAT JALAN II NO 1,"JL KRAMAT JALAN II NO 1, TANAH SEREAL, TAMBORA, KOTA ADM. JAKARTA BARAT,  DKI Jakarta, Indonesia",RW 09 TANAH SEREAL,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,AKTIF,BSU,-6.1543321,106.8093534
2024,KOTA ADM. JAKARTA BARAT,TAMBORA,TANAH SEREAL,JL TANAH SEREAL XIII RT 01 RW 10,"JL TANAH SEREAL XIII RT 01 RW 10, TANAH SEREAL, TAMBORA, KOTA ADM. JAKARTA BARAT,  DKI Jakarta, Indonesia",RW 10 TANAH SEREAL,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,AKTIF,BSU,-6.1543321,106.8093534
2024,KOTA ADM. JAKARTA BARAT,TAMBORA,TANAH SEREAL,"JL. DD 1 , GANG DD 1","JL. DD 1 , GANG DD 1, TANAH SEREAL, TAMBORA, KOTA ADM. JAKARTA BARAT,  DKI Jakarta, Indonesia",RW 11 TANAH SEREAL,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,AKTIF,BSU,-6.1543321,106.8093534
2024,KOTA ADM. JAKARTA BARAT,TAMBORA,TANAH SEREAL,JL. PETAK BARU,"JL. PETAK BARU, TANAH SEREAL, TAMBORA, KOTA ADM. JAKARTA BARAT,  DKI Jakarta, Indonesia",RW 12 TANAH SEREAL,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,AKTIF,BSU,-6.1543321,106.8093534
2024,KOTA ADM. JAKARTA BARAT,TAMBORA,TANAH SEREAL,JL. TANAH SEREAL 6,"JL. TANAH SEREAL 6, TANAH SEREAL, TAMBORA, KOTA ADM. JAKARTA BARAT,  DKI Jakarta, Indonesia",RW 13 TANAH SEREAL,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,AKTIF,BSU,-6.1543321,106.8093534
2024,KOTA ADM. JAKARTA BARAT,TAMBORA,TANAH SEREAL,JL.TANAH SEREAL 1,"JL.TANAH SEREAL 1, TANAH SEREAL, TAMBORA, KOTA ADM. JAKARTA BARAT,  DKI Jakarta, Indonesia",RW 14 TANAH SEREAL,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,AKTIF,BSU,-6.1543321,106.8093534
2024,KOTA ADM. JAKARTA BARAT,TAMBORA,TANAH SEREAL,JL. HANURA RAYA,"JL. HANURA RAYA, TANAH SEREAL, TAMBORA, KOTA ADM. JAKARTA BARAT,  DKI Jakarta, Indonesia",RW 15 TANAH SEREAL,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,AKTIF,BSU,-6.1543321,106.8093534
2024,KOTA ADM. JAKARTA BARAT,TAMBORA,TANAH SEREAL,JL. HANURA RAYA,"JL. HANURA RAYA, TANAH SEREAL, TAMBORA, KOTA ADM. JAKARTA BARAT,  DKI Jakarta, Indonesia",TPS HANURA,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,AKTIF,BSU,-6.1543321,106.8093534
2025,KOTA ADM. JAKARTA BARAT,TAMBORA,TANAH SEREAL,JL. GG BETET DALAM,"JL. GG BETET DALAM, TANAH SEREAL, TAMBORA, KOTA ADM. JAKARTA BARAT,  DKI Jakarta, Indonesia",RW 02 TANAH SEREAL,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,AKTIF,BSU,-6.1543321,106.8093534
2025,KOTA ADM. JAKARTA BARAT,TAMBORA,TANAH SEREAL,"JL. DD 1 , GANG DD 1","JL. DD 1 , GANG DD 1, TANAH SEREAL, TAMBORA, KOTA ADM. JAKARTA BARAT,  DKI Jakarta, Indonesia",RW 11 TANAH SEREAL,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,AKTIF,BSU,-6.1543321,106.8093534
2025,KOTA ADM. JAKARTA BARAT,TAMBORA,TANAH SEREAL,JL.TANAH SEREAL,"JL.TANAH SEREAL, TANAH SEREAL, TAMBORA, KOTA ADM. JAKARTA BARAT,  DKI Jakarta, Indonesia",RW 07 TANAH SEREAL,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,AKTIF,BSU,-6.1543321,106.8093534
2025,KOTA ADM. JAKARTA BARAT,TAMBORA,TANAH SEREAL,JL.TANAH SEREAL 1,"JL.TANAH SEREAL 1, TANAH SEREAL, TAMBORA, KOTA ADM. JAKARTA BARAT,  DKI Jakarta, Indonesia",RW 14 TANAH SEREAL,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,AKTIF,BSU,-6.1543321,106.8093534
2025,KOTA ADM. JAKARTA BARAT,TAMBORA,TANAH SEREAL,JL.TANAH SEREAL 18,"JL.TANAH SEREAL 18, TANAH SEREAL, TAMBORA, KOTA ADM. JAKARTA BARAT,  DKI Jakarta, Indonesia",KANTOR KELURAHAN TANAH SEREAL (TRANSERA),PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,AKTIF,BSU,-6.1543321,106.8093534
2025,KOTA ADM. JAKARTA BARAT,TAMBORA,TANAH SEREAL,JL. TANAH SEREAL 6,"JL. TANAH SEREAL 6, TANAH SEREAL, TAMBORA, KOTA ADM. JAKARTA BARAT,  DKI Jakarta, Indonesia",RW 13 TANAH SEREAL,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,AKTIF,BSU,-6.1543321,106.8093534
